# Photoabsorption spectrum from linear response TD-DFT
# GPAW version: 19.8.1
# Gauss folded, width=0.06 [eV]
# length form# om [eV]     osz          osz x       osz y       osz z
   1.00601 4.1494576e-05 4.9186458e-05 7.2524724e-05 2.7725455e-06
   1.02101 1.1093178e-04 1.3351760e-04 1.9196545e-04 7.3122814e-06
   1.03601 2.7871375e-04 3.4060953e-04 4.7741402e-04 1.8117699e-05
   1.05101 6.5811380e-04 8.1657765e-04 1.1155912e-03 4.2172556e-05
   1.06601 1.4604477e-03 1.8397449e-03 2.4493762e-03 9.2221968e-05
   1.08101 3.0458995e-03 3.8952393e-03 5.0529992e-03 1.8945990e-04
   1.09601 5.9702377e-03 7.7503975e-03 9.7946539e-03 3.6566183e-04
   1.11101 1.0998059e-02 1.4491855e-02 1.7839308e-02 6.6301345e-04
   1.12601 1.9041033e-02 2.5464258e-02 3.0529443e-02 1.1293966e-03
   1.14101 3.0982505e-02 4.2047663e-02 4.9092457e-02 1.8073958e-03
   1.15601 4.7380054e-02 6.5245915e-02 7.4176905e-02 2.7173406e-03
   1.17101 6.8097124e-02 9.5139791e-02 1.0531344e-01 3.8381379e-03
   1.18601 9.1985059e-02 1.3036628e-01 1.4049577e-01 5.0931335e-03
   1.20101 1.1677828e-01 1.6786468e-01 1.7612064e-01 6.3495195e-03
   1.21601 1.3933621e-01 2.0311466e-01 2.0745703e-01 7.4369232e-03
   1.23101 1.5625136e-01 2.3094468e-01 2.2962566e-01 8.1837306e-03
   1.24601 1.6468058e-01 2.4674958e-01 2.3883098e-01 8.4611778e-03
   1.26101 1.6312510e-01 2.4773295e-01 2.3342256e-01 8.2197887e-03
   1.27601 1.5186603e-01 2.3371544e-01 2.1437862e-01 7.5040250e-03
   1.29101 1.3288155e-01 2.0718823e-01 1.8501723e-01 6.4391999e-03
   1.30601 1.0927940e-01 1.7258991e-01 1.5005236e-01 5.1959363e-03
   1.32101 8.4468088e-02 1.3509490e-01 1.1436335e-01 3.9460116e-03
   1.33601 6.1369805e-02 9.9367129e-02 8.1917040e-02 2.8252451e-03
   1.35101 4.1918211e-02 6.8684395e-02 5.5156172e-02 1.9140667e-03
   1.36601 2.6934490e-02 4.4629175e-02 3.4936257e-02 1.2380379e-03
   1.38101 1.6321005e-02 2.7296790e-02 2.0882796e-02 7.8342938e-04
   1.39601 9.4234609e-03 1.5810302e-02 1.1940244e-02 5.1983696e-04
   1.41101 5.4091240e-03 8.9009412e-03 6.9036747e-03 4.2275619e-04
   1.42601 3.5633102e-03 5.3838733e-03 4.8141429e-03 4.9191429e-04
   1.44101 3.4731455e-03 4.4639732e-03 5.1920073e-03 7.6345601e-04
   1.45601 5.1108086e-03 5.8843098e-03 8.1337428e-03 1.3143732e-03
   1.47101 8.8364276e-03 9.9551799e-03 1.4297878e-02 2.2562247e-03
   1.48601 1.5324154e-02 1.7482611e-02 2.4775695e-02 3.7141549e-03
   1.50101 2.5396508e-02 2.9582733e-02 4.0817775e-02 5.7890157e-03
   1.51601 3.9755290e-02 4.7357588e-02 6.3401743e-02 8.5065393e-03
   1.53101 5.8634852e-02 7.1443598e-02 9.2694111e-02 1.1766848e-02
   1.54601 8.1467962e-02 1.0152632e-01 1.2756190e-01 1.5315661e-02
   1.56101 1.0671517e-01 1.3601150e-01 1.6537483e-01 1.8759188e-02
   1.57601 1.3202129e-01 1.7209217e-01 2.0233800e-01 2.1633721e-02
   1.59101 1.5479284e-01 2.0639433e-01 2.3446406e-01 2.3520145e-02
   1.60601 1.7314025e-01 2.3619744e-01 2.5905165e-01 2.4171651e-02
   1.62101 1.8694655e-01 2.6095773e-01 2.7627057e-01 2.3611353e-02
   1.63601 1.9868892e-01 2.8361930e-01 2.9028482e-01 2.2162623e-02
   1.65101 2.1362032e-01 3.1110254e-01 3.0936149e-01 2.0396939e-02
   1.66601 2.3904490e-01 3.5349007e-01 3.4463328e-01 1.9011340e-02
   1.68101 2.8266806e-01 4.2178321e-01 4.0755270e-01 1.8668277e-02
   1.69601 3.5031031e-01 5.2459025e-01 5.0650267e-01 1.9838027e-02
   1.71101 4.4355689e-01 6.6458383e-01 6.4340728e-01 2.2679565e-02
   1.72601 5.5807759e-01 8.3585303e-01 8.1139438e-01 2.6985352e-02
   1.74101 6.8329858e-01 1.0232198e+00 9.9447262e-01 3.2203296e-02
   1.75601 8.0379215e-01 1.2041202e+00 1.1697211e+00 3.7535114e-02
   1.77101 9.0222311e-01 1.3528574e+00 1.3117180e+00 4.2093924e-02
   1.78601 9.6312796e-01 1.4461852e+00 1.3981115e+00 4.5087171e-02
   1.80101 9.7644431e-01 1.4686295e+00 1.4147227e+00 4.5980759e-02
   1.81601 9.3973644e-01 1.4159615e+00 1.3586447e+00 4.4603147e-02
   1.83101 8.5848930e-01 1.2958366e+00 1.2384649e+00 4.1166357e-02
   1.84601 7.4449068e-01 1.1255486e+00 1.0717136e+00 3.6209836e-02
   1.86101 6.1292074e-01 9.2774663e-01 8.8051022e-01 3.0505373e-02
   1.87601 4.7909553e-01 7.2549126e-01 6.8680393e-01 2.4991409e-02
   1.89101 3.5578707e-01 5.3802468e-01 5.0850382e-01 2.0832701e-02
   1.90601 2.5173899e-01 3.7819900e-01 3.5729135e-01 1.9726624e-02
   1.92101 1.7157107e-01 2.5185039e-01 2.3827113e-01 2.4591679e-02
   1.93601 1.1687580e-01 1.5880056e-01 1.5108121e-01 4.0745626e-02
   1.95101 8.8049096e-02 9.4797234e-02 9.1797638e-02 7.7552416e-02
   1.96601 8.6272374e-02 5.3642305e-02 5.4949310e-02 1.5022551e-01
   1.98101 1.1502940e-01 2.8939785e-02 3.5134964e-02 2.8101346e-01
   1.99601 1.8056097e-01 1.5193682e-02 2.7988193e-02 4.9850105e-01
   2.01101 2.9076719e-01 8.2601100e-03 3.0467961e-02 8.3357349e-01
   2.02601 4.5236692e-01 5.3259316e-03 4.0609209e-02 1.3111656e+00
