# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 1e-05, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   18.000000    -0.0000000000e+00     9.9021584591e-03    -0.0000000000e+00
   18.050000    -0.0000000000e+00     1.1836670441e-02    -0.0000000000e+00
   18.100000    -0.0000000000e+00     1.3322665767e-02    -0.0000000000e+00
   18.150000    -0.0000000000e+00     1.2869641064e-02    -0.0000000000e+00
   18.200000    -0.0000000000e+00     1.1611334671e-02    -0.0000000000e+00
   18.250000    -0.0000000000e+00     1.0562802877e-02     0.0000000000e+00
   18.300000     0.0000000000e+00     8.9980288442e-03     0.0000000000e+00
   18.350000     0.0000000000e+00     7.5575065703e-03     0.0000000000e+00
   18.400000    -0.0000000000e+00     9.4347229955e-03     0.0000000000e+00
   18.450000    -0.0000000000e+00     1.2983022623e-02     0.0000000000e+00
   18.500000    -0.0000000000e+00     1.4477247431e-02     0.0000000000e+00
   18.550000    -0.0000000000e+00     1.4185734951e-02     0.0000000000e+00
   18.600000    -0.0000000000e+00     1.4868439537e-02     0.0000000000e+00
   18.650000    -0.0000000000e+00     1.5919914520e-02     0.0000000000e+00
   18.700000    -0.0000000000e+00     1.5537431055e-02     0.0000000000e+00
   18.750000    -0.0000000000e+00     1.3684260060e-02     0.0000000000e+00
   18.800000    -0.0000000000e+00     1.1889399915e-02     0.0000000000e+00
   18.850000    -0.0000000000e+00     1.1385825421e-02     0.0000000000e+00
   18.900000     0.0000000000e+00     1.0924230537e-02     0.0000000000e+00
   18.950000     0.0000000000e+00     1.0367783762e-02     0.0000000000e+00
   19.000000     0.0000000000e+00     9.6813020567e-03    -0.0000000000e+00
   19.050000     0.0000000000e+00     1.0408421253e-02    -0.0000000000e+00
   19.100000     0.0000000000e+00     1.4050927575e-02     0.0000000000e+00
   19.150000     0.0000000000e+00     1.7626894698e-02     0.0000000000e+00
   19.200000     0.0000000000e+00     1.7379615263e-02     0.0000000000e+00
   19.250000    -0.0000000000e+00     1.5521311155e-02     0.0000000000e+00
   19.300000    -0.0000000000e+00     1.2976363009e-02     0.0000000000e+00
   19.350000    -0.0000000000e+00     9.7038701590e-03     0.0000000000e+00
   19.400000    -0.0000000000e+00     8.4848183342e-03     0.0000000000e+00
   19.450000    -0.0000000000e+00     9.7049489943e-03     0.0000000000e+00
   19.500000    -0.0000000000e+00     1.1602806006e-02     0.0000000000e+00
   19.550000    -0.0000000000e+00     1.2003634331e-02     0.0000000000e+00
   19.600000    -0.0000000000e+00     1.1470160798e-02     0.0000000000e+00
   19.650000    -0.0000000000e+00     1.2511481352e-02     0.0000000000e+00
   19.700000    -0.0000000000e+00     1.6129006734e-02     0.0000000000e+00
   19.750000    -0.0000000000e+00     1.9748591093e-02    -0.0000000000e+00
   19.800000     0.0000000000e+00     2.3133455551e-02    -0.0000000000e+00
   19.850000     0.0000000000e+00     2.5273533647e-02    -0.0000000000e+00
   19.900000     0.0000000000e+00     2.3425445897e-02    -0.0000000000e+00
   19.950000     0.0000000000e+00     1.9001547593e-02    -0.0000000000e+00
   20.000000    -0.0000000000e+00     1.4202218588e-02    -0.0000000000e+00
   20.050000    -0.0000000000e+00     1.1028850363e-02    -0.0000000000e+00
   20.100000    -0.0000000000e+00     1.1475617286e-02     0.0000000000e+00
   20.150000    -0.0000000000e+00     1.4412729549e-02     0.0000000000e+00
   20.200000    -0.0000000000e+00     1.6221641707e-02     0.0000000000e+00
   20.250000    -0.0000000000e+00     1.8024717339e-02     0.0000000000e+00
   20.300000    -0.0000000000e+00     1.9594390781e-02     0.0000000000e+00
   20.350000    -0.0000000000e+00     1.8940779698e-02    -0.0000000000e+00
   20.400000     0.0000000000e+00     1.6928792822e-02    -0.0000000000e+00
   20.450000     0.0000000000e+00     1.3967042207e-02    -0.0000000000e+00
   20.500000     0.0000000000e+00     1.0961422726e-02    -0.0000000000e+00
   20.550000     0.0000000000e+00     1.0350047888e-02    -0.0000000000e+00
   20.600000     0.0000000000e+00     1.1917334558e-02    -0.0000000000e+00
   20.650000     0.0000000000e+00     1.3349649191e-02    -0.0000000000e+00
   20.700000    -0.0000000000e+00     1.5089002857e-02    -0.0000000000e+00
   20.750000    -0.0000000000e+00     1.6948736611e-02    -0.0000000000e+00
   20.800000    -0.0000000000e+00     1.8439141261e-02    -0.0000000000e+00
   20.850000    -0.0000000000e+00     1.7082562272e-02     0.0000000000e+00
   20.900000    -0.0000000000e+00     1.3658029331e-02    -0.0000000000e+00
   20.950000     0.0000000000e+00     1.2311428448e-02    -0.0000000000e+00
   21.000000     0.0000000000e+00     1.2793397862e-02    -0.0000000000e+00
   21.050000     0.0000000000e+00     1.2262365239e-02    -0.0000000000e+00
   21.100000    -0.0000000000e+00     1.0588117577e-02    -0.0000000000e+00
   21.150000     0.0000000000e+00     9.7743974960e-03    -0.0000000000e+00
   21.200000     0.0000000000e+00     1.0643339371e-02    -0.0000000000e+00
   21.250000     0.0000000000e+00     1.2369514721e-02    -0.0000000000e+00
   21.300000     0.0000000000e+00     1.3168395522e-02    -0.0000000000e+00
   21.350000     0.0000000000e+00     1.3144395049e-02    -0.0000000000e+00
   21.400000     0.0000000000e+00     1.2196840401e-02    -0.0000000000e+00
   21.450000     0.0000000000e+00     1.2773519149e-02     0.0000000000e+00
   21.500000     0.0000000000e+00     1.5349828810e-02     0.0000000000e+00
   21.550000     0.0000000000e+00     1.6585899432e-02     0.0000000000e+00
   21.600000     0.0000000000e+00     1.5308861725e-02     0.0000000000e+00
   21.650000    -0.0000000000e+00     1.2518448046e-02     0.0000000000e+00
   21.700000    -0.0000000000e+00     1.0539399742e-02     0.0000000000e+00
   21.750000    -0.0000000000e+00     9.8977365765e-03     0.0000000000e+00
   21.800000    -0.0000000000e+00     9.3332303920e-03     0.0000000000e+00
   21.850000    -0.0000000000e+00     7.4790652003e-03     0.0000000000e+00
   21.900000    -0.0000000000e+00     5.5020868890e-03     0.0000000000e+00
   21.950000    -0.0000000000e+00     4.6480982490e-03     0.0000000000e+00
   22.000000    -0.0000000000e+00     5.6023942158e-03     0.0000000000e+00
   22.050000    -0.0000000000e+00     7.9973718285e-03     0.0000000000e+00
   22.100000    -0.0000000000e+00     1.1164460416e-02     0.0000000000e+00
   22.150000    -0.0000000000e+00     1.3376009257e-02     0.0000000000e+00
   22.200000    -0.0000000000e+00     1.3627060362e-02     0.0000000000e+00
   22.250000    -0.0000000000e+00     1.3019398487e-02     0.0000000000e+00
   22.300000    -0.0000000000e+00     1.1224308589e-02     0.0000000000e+00
   22.350000    -0.0000000000e+00     8.8485701787e-03     0.0000000000e+00
   22.400000    -0.0000000000e+00     7.2709098810e-03     0.0000000000e+00
   22.450000    -0.0000000000e+00     7.4254587401e-03     0.0000000000e+00
   22.500000    -0.0000000000e+00     8.2442264235e-03     0.0000000000e+00
   22.550000     0.0000000000e+00     9.1521879126e-03    -0.0000000000e+00
   22.600000    -0.0000000000e+00     1.0330175226e-02     0.0000000000e+00
   22.650000    -0.0000000000e+00     1.2587185775e-02     0.0000000000e+00
   22.700000    -0.0000000000e+00     1.4374443597e-02     0.0000000000e+00
   22.750000    -0.0000000000e+00     1.3024945093e-02     0.0000000000e+00
   22.800000    -0.0000000000e+00     1.0242826392e-02     0.0000000000e+00
   22.850000    -0.0000000000e+00     8.8584764271e-03     0.0000000000e+00
   22.900000    -0.0000000000e+00     1.0042844584e-02     0.0000000000e+00
   22.950000    -0.0000000000e+00     1.3299343841e-02    -0.0000000000e+00
   23.000000    -0.0000000000e+00     1.7104050358e-02    -0.0000000000e+00
   23.050000    -0.0000000000e+00     1.7622261222e-02    -0.0000000000e+00
   23.100000    -0.0000000000e+00     1.4393286635e-02    -0.0000000000e+00
   23.150000    -0.0000000000e+00     1.1020616702e-02    -0.0000000000e+00
   23.200000    -0.0000000000e+00     9.2084352027e-03    -0.0000000000e+00
   23.250000     0.0000000000e+00     8.6198512411e-03     0.0000000000e+00
   23.300000     0.0000000000e+00     9.4372189504e-03     0.0000000000e+00
   23.350000    -0.0000000000e+00     1.0765982417e-02     0.0000000000e+00
   23.400000    -0.0000000000e+00     1.1714917462e-02    -0.0000000000e+00
   23.450000    -0.0000000000e+00     1.3434709338e-02    -0.0000000000e+00
   23.500000    -0.0000000000e+00     1.5217258706e-02    -0.0000000000e+00
   23.550000    -0.0000000000e+00     1.6252520773e-02    -0.0000000000e+00
   23.600000     0.0000000000e+00     1.6060148299e-02    -0.0000000000e+00
   23.650000     0.0000000000e+00     1.4591656618e-02     0.0000000000e+00
   23.700000     0.0000000000e+00     1.2442819731e-02     0.0000000000e+00
   23.750000     0.0000000000e+00     1.1037233707e-02     0.0000000000e+00
   23.800000     0.0000000000e+00     1.0773130188e-02     0.0000000000e+00
   23.850000    -0.0000000000e+00     1.0467745672e-02    -0.0000000000e+00
   23.900000    -0.0000000000e+00     8.9346830335e-03    -0.0000000000e+00
   23.950000    -0.0000000000e+00     7.2094266221e-03    -0.0000000000e+00
   24.000000    -0.0000000000e+00     7.2285602129e-03    -0.0000000000e+00
   24.050000    -0.0000000000e+00     8.4755678351e-03    -0.0000000000e+00
   24.100000    -0.0000000000e+00     1.0355200927e-02     0.0000000000e+00
   24.150000    -0.0000000000e+00     1.2464462059e-02     0.0000000000e+00
   24.200000    -0.0000000000e+00     1.4443089542e-02     0.0000000000e+00
   24.250000     0.0000000000e+00     1.5660839111e-02     0.0000000000e+00
   24.300000     0.0000000000e+00     1.6728924152e-02    -0.0000000000e+00
   24.350000     0.0000000000e+00     1.6613869546e-02    -0.0000000000e+00
   24.400000     0.0000000000e+00     1.4363117197e-02    -0.0000000000e+00
   24.450000     0.0000000000e+00     1.2025462786e-02    -0.0000000000e+00
   24.500000     0.0000000000e+00     1.0953948887e-02    -0.0000000000e+00
   24.550000     0.0000000000e+00     1.1154907746e-02    -0.0000000000e+00
   24.600000     0.0000000000e+00     1.1392598606e-02    -0.0000000000e+00
   24.650000     0.0000000000e+00     1.1700182601e-02    -0.0000000000e+00
   24.700000    -0.0000000000e+00     1.2138888309e-02    -0.0000000000e+00
   24.750000    -0.0000000000e+00     1.2357724136e-02    -0.0000000000e+00
   24.800000    -0.0000000000e+00     1.1812528915e-02     0.0000000000e+00
   24.850000    -0.0000000000e+00     1.0967656591e-02    -0.0000000000e+00
   24.900000    -0.0000000000e+00     9.7871685719e-03    -0.0000000000e+00
   24.950000    -0.0000000000e+00     8.3878904625e-03    -0.0000000000e+00
   25.000000    -0.0000000000e+00     7.1084702303e-03    -0.0000000000e+00
   25.050000    -0.0000000000e+00     5.8648080793e-03    -0.0000000000e+00
   25.100000    -0.0000000000e+00     5.8536858796e-03    -0.0000000000e+00
   25.150000    -0.0000000000e+00     8.0294066967e-03    -0.0000000000e+00
   25.200000     0.0000000000e+00     1.0638846584e-02    -0.0000000000e+00
   25.250000    -0.0000000000e+00     1.1072989256e-02     0.0000000000e+00
   25.300000    -0.0000000000e+00     1.1014800383e-02     0.0000000000e+00
   25.350000    -0.0000000000e+00     1.1449549604e-02     0.0000000000e+00
   25.400000    -0.0000000000e+00     1.2326282171e-02     0.0000000000e+00
   25.450000    -0.0000000000e+00     1.2785477181e-02    -0.0000000000e+00
   25.500000    -0.0000000000e+00     1.1923005605e-02    -0.0000000000e+00
   25.550000    -0.0000000000e+00     1.0307287271e-02    -0.0000000000e+00
   25.600000    -0.0000000000e+00     9.6195338932e-03    -0.0000000000e+00
   25.650000    -0.0000000000e+00     1.0282426774e-02    -0.0000000000e+00
   25.700000    -0.0000000000e+00     1.0599160229e-02    -0.0000000000e+00
   25.750000    -0.0000000000e+00     1.1370202171e-02    -0.0000000000e+00
   25.800000    -0.0000000000e+00     1.2715067914e-02     0.0000000000e+00
   25.850000    -0.0000000000e+00     1.2758286516e-02     0.0000000000e+00
   25.900000    -0.0000000000e+00     1.0903318995e-02    -0.0000000000e+00
   25.950000    -0.0000000000e+00     9.2723058267e-03    -0.0000000000e+00
   26.000000    -0.0000000000e+00     7.5140100826e-03    -0.0000000000e+00
   26.050000    -0.0000000000e+00     5.2088328562e-03     0.0000000000e+00
   26.100000    -0.0000000000e+00     4.8373607574e-03     0.0000000000e+00
   26.150000    -0.0000000000e+00     8.2968867032e-03     0.0000000000e+00
   26.200000    -0.0000000000e+00     1.3542427281e-02    -0.0000000000e+00
   26.250000    -0.0000000000e+00     1.6458876544e-02    -0.0000000000e+00
   26.300000    -0.0000000000e+00     1.6256657641e-02    -0.0000000000e+00
   26.350000    -0.0000000000e+00     1.4261964603e-02    -0.0000000000e+00
   26.400000    -0.0000000000e+00     1.2697625909e-02     0.0000000000e+00
   26.450000     0.0000000000e+00     1.1995936485e-02     0.0000000000e+00
   26.500000    -0.0000000000e+00     1.1274375387e-02     0.0000000000e+00
   26.550000    -0.0000000000e+00     1.0642221243e-02     0.0000000000e+00
   26.600000     0.0000000000e+00     1.1154540193e-02     0.0000000000e+00
   26.650000     0.0000000000e+00     1.2086455556e-02    -0.0000000000e+00
   26.700000     0.0000000000e+00     1.2174274485e-02    -0.0000000000e+00
   26.750000     0.0000000000e+00     1.1351567547e-02     0.0000000000e+00
   26.800000     0.0000000000e+00     1.0217037063e-02     0.0000000000e+00
   26.850000    -0.0000000000e+00     1.0120645324e-02     0.0000000000e+00
   26.900000    -0.0000000000e+00     1.0171292877e-02     0.0000000000e+00
   26.950000    -0.0000000000e+00     9.1492704947e-03    -0.0000000000e+00
   27.000000     0.0000000000e+00     7.8786698035e-03    -0.0000000000e+00
   27.050000     0.0000000000e+00     8.8018405573e-03    -0.0000000000e+00
   27.100000     0.0000000000e+00     1.1326508944e-02    -0.0000000000e+00
   27.150000     0.0000000000e+00     1.2766229126e-02    -0.0000000000e+00
   27.200000     0.0000000000e+00     1.1778385727e-02    -0.0000000000e+00
   27.250000     0.0000000000e+00     1.0113801394e-02    -0.0000000000e+00
   27.300000     0.0000000000e+00     9.5952012240e-03    -0.0000000000e+00
   27.350000    -0.0000000000e+00     9.5577045543e-03    -0.0000000000e+00
   27.400000    -0.0000000000e+00     9.1470592389e-03    -0.0000000000e+00
   27.450000    -0.0000000000e+00     9.0238270853e-03    -0.0000000000e+00
   27.500000    -0.0000000000e+00     9.7009284975e-03    -0.0000000000e+00
   27.550000    -0.0000000000e+00     9.5929033408e-03    -0.0000000000e+00
   27.600000     0.0000000000e+00     9.5572095438e-03    -0.0000000000e+00
   27.650000     0.0000000000e+00     9.7479172110e-03    -0.0000000000e+00
   27.700000     0.0000000000e+00     9.7267172048e-03     0.0000000000e+00
   27.750000     0.0000000000e+00     9.7357245065e-03     0.0000000000e+00
   27.800000     0.0000000000e+00     1.0292560546e-02     0.0000000000e+00
   27.850000     0.0000000000e+00     1.0862440694e-02     0.0000000000e+00
   27.900000    -0.0000000000e+00     1.0058702509e-02     0.0000000000e+00
   27.950000    -0.0000000000e+00     8.5714064812e-03     0.0000000000e+00
   28.000000    -0.0000000000e+00     7.8020861566e-03     0.0000000000e+00
   28.050000    -0.0000000000e+00     8.3901457888e-03     0.0000000000e+00
   28.100000    -0.0000000000e+00     9.7509310946e-03     0.0000000000e+00
   28.150000    -0.0000000000e+00     1.1147326819e-02     0.0000000000e+00
   28.200000    -0.0000000000e+00     1.0998933606e-02     0.0000000000e+00
   28.250000    -0.0000000000e+00     1.0503105519e-02     0.0000000000e+00
   28.300000    -0.0000000000e+00     1.0711393380e-02     0.0000000000e+00
   28.350000    -0.0000000000e+00     1.1089642521e-02     0.0000000000e+00
   28.400000     0.0000000000e+00     1.1383206609e-02     0.0000000000e+00
   28.450000     0.0000000000e+00     1.1346107679e-02     0.0000000000e+00
   28.500000     0.0000000000e+00     1.0868742456e-02     0.0000000000e+00
   28.550000     0.0000000000e+00     1.0145096614e-02     0.0000000000e+00
   28.600000     0.0000000000e+00     9.4413297459e-03     0.0000000000e+00
   28.650000     0.0000000000e+00     7.7967022239e-03    -0.0000000000e+00
   28.700000     0.0000000000e+00     6.5564020309e-03    -0.0000000000e+00
   28.750000    -0.0000000000e+00     7.0402798739e-03    -0.0000000000e+00
   28.800000    -0.0000000000e+00     8.7657537780e-03    -0.0000000000e+00
   28.850000    -0.0000000000e+00     9.4901437610e-03    -0.0000000000e+00
   28.900000    -0.0000000000e+00     9.7456574298e-03    -0.0000000000e+00
   28.950000    -0.0000000000e+00     1.1981233789e-02    -0.0000000000e+00
   29.000000     0.0000000000e+00     1.5452130657e-02    -0.0000000000e+00
   29.050000     0.0000000000e+00     1.6811333527e-02    -0.0000000000e+00
   29.100000     0.0000000000e+00     1.5148646920e-02    -0.0000000000e+00
   29.150000    -0.0000000000e+00     1.3516412526e-02     0.0000000000e+00
   29.200000    -0.0000000000e+00     1.2542512810e-02     0.0000000000e+00
   29.250000    -0.0000000000e+00     1.1933567283e-02    -0.0000000000e+00
   29.300000    -0.0000000000e+00     1.1895621292e-02     0.0000000000e+00
   29.350000    -0.0000000000e+00     1.2227030395e-02     0.0000000000e+00
   29.400000    -0.0000000000e+00     1.1271500717e-02     0.0000000000e+00
   29.450000    -0.0000000000e+00     9.6164470666e-03     0.0000000000e+00
   29.500000    -0.0000000000e+00     9.3727911277e-03     0.0000000000e+00
   29.550000     0.0000000000e+00     1.1053593061e-02     0.0000000000e+00
   29.600000     0.0000000000e+00     1.3461177795e-02    -0.0000000000e+00
   29.650000     0.0000000000e+00     1.4085588894e-02    -0.0000000000e+00
   29.700000     0.0000000000e+00     1.2259652039e-02    -0.0000000000e+00
   29.750000    -0.0000000000e+00     1.0301484353e-02    -0.0000000000e+00
   29.800000    -0.0000000000e+00     9.6697074669e-03    -0.0000000000e+00
   29.850000    -0.0000000000e+00     8.4124466479e-03    -0.0000000000e+00
   29.900000    -0.0000000000e+00     7.0073840713e-03    -0.0000000000e+00
   29.950000    -0.0000000000e+00     7.1991530989e-03    -0.0000000000e+00
   30.000000    -0.0000000000e+00     9.6847976980e-03    -0.0000000000e+00
