# Kick = [    0.000000000000e+00,     0.000000000000e+00,     1.000000000000e-05]
#            time            norm                    dmx                    dmy                    dmz
       3899.31833382      -2.47024623e-15    -1.444210651827e-03     1.604293902278e-03     3.140566267792e-03
       3900.55857502       2.85882429e-15    -1.453477608648e-03     1.592006916168e-03     3.144158165139e-03
       3901.79881622      -1.95676808e-15    -1.459068647928e-03     1.584691318326e-03     3.153874438075e-03
       3903.03905743      -3.21964677e-15    -1.461037509813e-03     1.582485697512e-03     3.169385777280e-03
       3904.27929863       2.77555756e-17    -1.459343159980e-03     1.585458371422e-03     3.190275257891e-03
       3905.51953983       2.13717932e-15    -1.453920247541e-03     1.593576389549e-03     3.216329105791e-03
       3906.75978103       2.94209102e-15    -1.444853869321e-03     1.606718554664e-03     3.247309694317e-03
       3908.00002223       7.77156117e-16    -1.432395568185e-03     1.624674030944e-03     3.282532499575e-03
       3909.24026343      -1.72084569e-15    -1.416886626980e-03     1.647229209497e-03     3.321344770490e-03
       3910.48050463       1.19348975e-15    -1.398616879419e-03     1.674110968954e-03     3.363232126571e-03
       3911.72074583       1.66533454e-16    -1.377810549551e-03     1.704923798458e-03     3.407559847750e-03
       3912.96098703      -4.71844785e-16    -1.354668613345e-03     1.739119466482e-03     3.453666829679e-03
       3914.20122823      -9.71445147e-16    -1.329463660735e-03     1.776128309369e-03     3.501005109360e-03
       3915.44146943      -3.19189120e-16    -1.302516829504e-03     1.815430690380e-03     3.548982460002e-03
       3916.68171063      -1.27675648e-15    -1.274156135576e-03     1.856524976393e-03     3.596868388268e-03
       3917.92195183      -4.24660307e-15    -1.244746182738e-03     1.898831438281e-03     3.643995763147e-03
       3919.16219303       3.19189120e-16    -1.214782938091e-03     1.941693818156e-03     3.689691774705e-03
       3920.40243423      -6.38378239e-16    -1.184753116822e-03     1.984502703470e-03     3.733275389962e-03
       3921.64267543      -7.21644966e-16    -1.155021008674e-03     2.026662501131e-03     3.774095012537e-03
       3922.88291663       1.49880108e-15    -1.125869788022e-03     2.067667330699e-03     3.811675355861e-03
       3924.12315783      -1.99840144e-15    -1.097597375914e-03     2.107002589103e-03     3.845591467633e-03
       3925.36339903       2.15105711e-15    -1.070596136201e-03     2.144012921559e-03     3.875349110565e-03
       3926.60364023       2.47024623e-15    -1.045233207860e-03     2.178193538503e-03     3.900547503500e-03
       3927.84388143       4.02455846e-16    -1.021852838439e-03     2.209121935139e-03     3.920793717319e-03
       3929.08412263       1.66533454e-15    -1.000810807199e-03     2.236290644352e-03     3.935731978496e-03
       3930.32436383      -2.98372438e-15    -9.824297785443e-04     2.259331961477e-03     3.945312320836e-03
       3931.56460503      -3.24740235e-15    -9.669593635939e-04     2.278143353212e-03     3.949620756234e-03
       3932.80484623       1.81799020e-15    -9.546473304956e-04     2.292566390967e-03     3.948604895620e-03
       3934.04508743      -4.85722573e-16    -9.455712890611e-04     2.302424747793e-03     3.942147095748e-03
       3935.28532863       1.47104551e-15    -9.398837216215e-04     2.307592722310e-03     3.930283015384e-03
       3936.52556983      -1.90125693e-15    -9.377085855387e-04     2.308016178057e-03     3.913148599789e-03
       3937.76581103      -1.88737914e-15    -9.390699427847e-04     2.303611521986e-03     3.891074807593e-03
       3939.00605223       1.56819002e-15    -9.439285804338e-04     2.294370593891e-03     3.864583107530e-03
       3940.24629343      -3.77475828e-15    -9.522486276605e-04     2.280420800800e-03     3.834070703526e-03
       3941.48653464      -7.91033905e-16    -9.639645079109e-04     2.261960180696e-03     3.799736531581e-03
       3942.72677584       3.33066907e-16    -9.789922403352e-04     2.239232061168e-03     3.762165213794e-03
       3943.96701704      -9.15933995e-16    -9.971965126989e-04     2.212459066413e-03     3.721983369439e-03
       3945.20725824      -4.30211422e-15    -1.018344990384e-03     2.181884649038e-03     3.679721463017e-03
       3946.44749944      -1.63757896e-15    -1.042121914446e-03     2.147837120233e-03     3.635926343741e-03
       3947.68774064       2.87270208e-15    -1.068209781216e-03     2.110693146231e-03     3.591174007203e-03
       3948.92798184      -4.57966998e-16    -1.096301374188e-03     2.070816523007e-03     3.546017849882e-03
       3950.16822304      -3.16413562e-15    -1.126049719482e-03     2.028675742223e-03     3.501020352382e-03
       3951.40846424      -3.33066907e-15    -1.156973998230e-03     1.984891773281e-03     3.456725202931e-03
       3952.64870544       2.05391260e-15    -1.188526914668e-03     1.940125641680e-03     3.413669953442e-03
       3953.88894664       1.65145675e-15    -1.220261811147e-03     1.895003039609e-03     3.372507227412e-03
       3955.12918784      -7.35522754e-16    -1.251898006683e-03     1.850170093446e-03     3.333848675477e-03
       3956.36942904       2.08166817e-15    -1.283082399163e-03     1.806343057951e-03     3.298135444863e-03
       3957.60967024       1.45716772e-15    -1.313270349515e-03     1.764156503651e-03     3.265833755940e-03
       3958.84991144       6.38378239e-16    -1.341948661951e-03     1.724125367306e-03     3.237424094988e-03
       3960.09015264      -2.05391260e-15    -1.368818439735e-03     1.686848920932e-03     3.213201818447e-03
       3961.33039384       3.01147995e-15    -1.393667939876e-03     1.652903844788e-03     3.193311447662e-03
       3962.57063504       7.63278329e-16    -1.416195785513e-03     1.622857644504e-03     3.177983916879e-03
       3963.81087624      -2.77555756e-17    -1.435909301124e-03     1.597267391748e-03     3.167576218996e-03
       3965.05111744      -2.73392420e-15    -1.452458992365e-03     1.576643852390e-03     3.162285516071e-03
       3966.29135864      -1.27675648e-15    -1.465539837758e-03     1.561440123063e-03     3.162132206022e-03
       3967.53159984      -2.05391260e-15    -1.475061782403e-03     1.551934333042e-03     3.167093016676e-03
       3968.77184104      -1.17961196e-15    -1.480981053307e-03     1.548321197035e-03     3.177029357544e-03
       3970.01208224       1.97064587e-15    -1.483258365000e-03     1.550638663375e-03     3.191795843473e-03
       3971.25232344      -7.77156117e-16    -1.481752942174e-03     1.558895500204e-03     3.211296086336e-03
       3972.49256464       2.12330153e-15    -1.476380295325e-03     1.573053723916e-03     3.235303194590e-03
       3973.73280584      -1.84574578e-15    -1.467170511360e-03     1.592959892163e-03     3.263462424186e-03
       3974.97304704      -9.71445147e-17    -1.454234421487e-03     1.618402655128e-03     3.295584324522e-03
       3976.21328824      -8.46545056e-16    -1.437776340698e-03     1.649043225855e-03     3.331258046631e-03
       3977.45352944       1.56819002e-15    -1.418063083881e-03     1.684361640371e-03     3.369879574081e-03
       3978.69377064      -1.05471187e-15    -1.395328663427e-03     1.723837947691e-03     3.410981516213e-03
       3979.93401185      -1.83186799e-15    -1.369850136931e-03     1.767042396372e-03     3.454197138512e-03
       3981.17425305      -3.31679129e-15    -1.342006185612e-03     1.813414602265e-03     3.499011147543e-03
       3982.41449425      -1.23512311e-15    -1.312211716696e-03     1.862167993983e-03     3.544824224573e-03
       3983.65473545       1.48492330e-15    -1.280967592330e-03     1.912401382231e-03     3.591052667083e-03
       3984.89497665      -1.13797860e-15    -1.248708250496e-03     1.963377439758e-03     3.637158695205e-03
       3986.13521785       2.10942375e-15    -1.215948730742e-03     2.014331287569e-03     3.682441246206e-03
       3987.37545905       2.04003481e-15    -1.183142125407e-03     2.064478784081e-03     3.726411779351e-03
       3988.61570025       9.29811783e-16    -1.150752984081e-03     2.112966808976e-03     3.768728536651e-03
       3989.85594145      -2.01227923e-15    -1.119294078070e-03     2.158910801351e-03     3.808901740163e-03
       3991.09618265      -3.71924713e-15    -1.089274869217e-03     2.201454958957e-03     3.846271667359e-03
       3992.33642385      -1.19348975e-15    -1.061143700097e-03     2.239868089235e-03     3.880161410152e-03
       3993.57666505       6.93889390e-16    -1.035301524519e-03     2.273447455000e-03     3.909960584293e-03
       3994.81690625      -1.48492330e-15    -1.012115605842e-03     2.301556197803e-03     3.935305148206e-03
       3996.05714745       2.44249065e-15    -9.918713341022e-04     2.323726314148e-03     3.955972714891e-03
       3997.29738865      -1.01307851e-15    -9.747821361685e-04     2.339686531525e-03     3.971736338066e-03
       3998.53762985       2.60902411e-15    -9.611621011145e-04     2.349123380614e-03     3.982310971516e-03
       3999.77787105       7.49400542e-16    -9.513727932040e-04     2.351752098238e-03     3.987433426890e-03
       4001.01811225       2.77555756e-17    -9.456907203291e-04     2.347536507872e-03     3.986874208273e-03
       4002.25835345       7.07767178e-16    -9.441146901099e-04     2.336683202303e-03     3.980528999827e-03
       4003.49859465      -8.18789481e-16    -9.465877905166e-04     2.319470942182e-03     3.968478940826e-03
       4004.73883585       4.57966998e-16    -9.529994561630e-04     2.296268883214e-03     3.950903094751e-03
