# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 0, 1e-05]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   17.650000    -0.0000000000e+00    -0.0000000000e+00     2.8050394969e-02
   17.700000    -0.0000000000e+00     0.0000000000e+00     2.7418861613e-02
   17.750000    -0.0000000000e+00    -0.0000000000e+00     2.3342918772e-02
   17.800000    -0.0000000000e+00    -0.0000000000e+00     1.7493046556e-02
   17.850000    -0.0000000000e+00    -0.0000000000e+00     1.2397563021e-02
   17.900000    -0.0000000000e+00    -0.0000000000e+00     1.1174190338e-02
   17.950000    -0.0000000000e+00    -0.0000000000e+00     1.2408208373e-02
   18.000000    -0.0000000000e+00    -0.0000000000e+00     1.5852857568e-02
   18.050000    -0.0000000000e+00    -0.0000000000e+00     2.0730959084e-02
   18.100000    -0.0000000000e+00     0.0000000000e+00     2.2821601109e-02
   18.150000    -0.0000000000e+00     0.0000000000e+00     2.2579731698e-02
   18.200000    -0.0000000000e+00     0.0000000000e+00     2.3714205624e-02
   18.250000    -0.0000000000e+00     0.0000000000e+00     2.6967580350e-02
   18.300000    -0.0000000000e+00     0.0000000000e+00     2.6773963870e-02
   18.350000    -0.0000000000e+00     0.0000000000e+00     2.2094666401e-02
   18.400000    -0.0000000000e+00     0.0000000000e+00     1.6407465960e-02
   18.450000    -0.0000000000e+00     0.0000000000e+00     1.3979281889e-02
   18.500000    -0.0000000000e+00    -0.0000000000e+00     1.4763447623e-02
   18.550000    -0.0000000000e+00    -0.0000000000e+00     1.7515536955e-02
   18.600000    -0.0000000000e+00    -0.0000000000e+00     1.9667065745e-02
   18.650000    -0.0000000000e+00    -0.0000000000e+00     2.0350919585e-02
   18.700000    -0.0000000000e+00    -0.0000000000e+00     2.1505852681e-02
   18.750000    -0.0000000000e+00    -0.0000000000e+00     2.3349721820e-02
   18.800000    -0.0000000000e+00    -0.0000000000e+00     2.4699791219e-02
   18.850000    -0.0000000000e+00    -0.0000000000e+00     2.3417322293e-02
   18.900000    -0.0000000000e+00    -0.0000000000e+00     2.2442598820e-02
   18.950000    -0.0000000000e+00    -0.0000000000e+00     2.2126585771e-02
   19.000000    -0.0000000000e+00    -0.0000000000e+00     2.2232840797e-02
   19.050000    -0.0000000000e+00    -0.0000000000e+00     2.2520560042e-02
   19.100000    -0.0000000000e+00    -0.0000000000e+00     2.3593908205e-02
   19.150000    -0.0000000000e+00    -0.0000000000e+00     2.5092293431e-02
   19.200000    -0.0000000000e+00    -0.0000000000e+00     2.7133927353e-02
   19.250000    -0.0000000000e+00    -0.0000000000e+00     2.8685707472e-02
   19.300000    -0.0000000000e+00    -0.0000000000e+00     2.7737148472e-02
   19.350000    -0.0000000000e+00    -0.0000000000e+00     2.6150921552e-02
   19.400000    -0.0000000000e+00    -0.0000000000e+00     2.4791605077e-02
   19.450000    -0.0000000000e+00    -0.0000000000e+00     2.2985823872e-02
   19.500000    -0.0000000000e+00    -0.0000000000e+00     2.0148853285e-02
   19.550000    -0.0000000000e+00    -0.0000000000e+00     1.9084204964e-02
   19.600000     0.0000000000e+00    -0.0000000000e+00     1.8118619900e-02
   19.650000     0.0000000000e+00    -0.0000000000e+00     1.6233444276e-02
   19.700000     0.0000000000e+00    -0.0000000000e+00     1.4629698366e-02
   19.750000    -0.0000000000e+00    -0.0000000000e+00     1.6134757102e-02
   19.800000    -0.0000000000e+00    -0.0000000000e+00     1.9591749145e-02
   19.850000    -0.0000000000e+00    -0.0000000000e+00     2.1479600845e-02
   19.900000    -0.0000000000e+00     0.0000000000e+00     2.2406246315e-02
   19.950000    -0.0000000000e+00     0.0000000000e+00     2.1748302918e-02
   20.000000     0.0000000000e+00    -0.0000000000e+00     2.0691244023e-02
   20.050000    -0.0000000000e+00    -0.0000000000e+00     1.9443699725e-02
   20.100000    -0.0000000000e+00    -0.0000000000e+00     2.1494843633e-02
   20.150000    -0.0000000000e+00    -0.0000000000e+00     2.8348974167e-02
   20.200000    -0.0000000000e+00    -0.0000000000e+00     3.5248139687e-02
   20.250000    -0.0000000000e+00     0.0000000000e+00     3.5955837946e-02
   20.300000    -0.0000000000e+00     0.0000000000e+00     3.1748906809e-02
   20.350000    -0.0000000000e+00     0.0000000000e+00     2.6378985789e-02
   20.400000    -0.0000000000e+00     0.0000000000e+00     2.1830711279e-02
   20.450000    -0.0000000000e+00    -0.0000000000e+00     1.9589751900e-02
   20.500000    -0.0000000000e+00    -0.0000000000e+00     1.8676202813e-02
   20.550000    -0.0000000000e+00    -0.0000000000e+00     1.8130349821e-02
   20.600000    -0.0000000000e+00    -0.0000000000e+00     1.6641579280e-02
   20.650000    -0.0000000000e+00    -0.0000000000e+00     1.6926031673e-02
   20.700000    -0.0000000000e+00    -0.0000000000e+00     1.8383191001e-02
   20.750000    -0.0000000000e+00    -0.0000000000e+00     2.1465748607e-02
   20.800000     0.0000000000e+00    -0.0000000000e+00     2.5983164589e-02
   20.850000     0.0000000000e+00    -0.0000000000e+00     2.7987102386e-02
   20.900000     0.0000000000e+00    -0.0000000000e+00     2.5080985897e-02
   20.950000     0.0000000000e+00    -0.0000000000e+00     2.1821137041e-02
   21.000000    -0.0000000000e+00    -0.0000000000e+00     2.1983248884e-02
   21.050000    -0.0000000000e+00    -0.0000000000e+00     2.3961413582e-02
   21.100000    -0.0000000000e+00    -0.0000000000e+00     2.4929604602e-02
   21.150000    -0.0000000000e+00    -0.0000000000e+00     2.1241973939e-02
   21.200000    -0.0000000000e+00    -0.0000000000e+00     1.5720867799e-02
   21.250000    -0.0000000000e+00    -0.0000000000e+00     1.1250436235e-02
   21.300000    -0.0000000000e+00    -0.0000000000e+00     9.7074166679e-03
   21.350000    -0.0000000000e+00    -0.0000000000e+00     1.0373419421e-02
   21.400000    -0.0000000000e+00     0.0000000000e+00     1.3577727733e-02
   21.450000    -0.0000000000e+00     0.0000000000e+00     1.8673440073e-02
   21.500000     0.0000000000e+00     0.0000000000e+00     2.2926495121e-02
   21.550000     0.0000000000e+00     0.0000000000e+00     2.4632363731e-02
   21.600000     0.0000000000e+00     0.0000000000e+00     2.3128749988e-02
   21.650000     0.0000000000e+00     0.0000000000e+00     2.0201504044e-02
   21.700000     0.0000000000e+00    -0.0000000000e+00     1.7782241077e-02
   21.750000     0.0000000000e+00    -0.0000000000e+00     1.8106939960e-02
   21.800000     0.0000000000e+00    -0.0000000000e+00     1.8463260894e-02
   21.850000    -0.0000000000e+00    -0.0000000000e+00     1.7845646298e-02
   21.900000    -0.0000000000e+00    -0.0000000000e+00     1.6677173744e-02
   21.950000    -0.0000000000e+00    -0.0000000000e+00     1.6001002768e-02
   22.000000    -0.0000000000e+00    -0.0000000000e+00     1.5302128109e-02
   22.050000    -0.0000000000e+00    -0.0000000000e+00     1.5272229067e-02
   22.100000    -0.0000000000e+00    -0.0000000000e+00     1.7210876816e-02
   22.150000    -0.0000000000e+00    -0.0000000000e+00     1.9740543987e-02
   22.200000    -0.0000000000e+00    -0.0000000000e+00     2.1287366666e-02
   22.250000    -0.0000000000e+00    -0.0000000000e+00     2.0188556363e-02
   22.300000    -0.0000000000e+00    -0.0000000000e+00     1.8616820084e-02
   22.350000    -0.0000000000e+00    -0.0000000000e+00     1.7513841533e-02
   22.400000    -0.0000000000e+00    -0.0000000000e+00     1.7946585213e-02
   22.450000    -0.0000000000e+00    -0.0000000000e+00     1.6744189385e-02
   22.500000    -0.0000000000e+00    -0.0000000000e+00     1.3781048140e-02
   22.550000    -0.0000000000e+00    -0.0000000000e+00     1.2128754565e-02
   22.600000    -0.0000000000e+00    -0.0000000000e+00     1.3043781175e-02
   22.650000     0.0000000000e+00    -0.0000000000e+00     1.6099984000e-02
   22.700000     0.0000000000e+00    -0.0000000000e+00     1.9863623028e-02
   22.750000     0.0000000000e+00    -0.0000000000e+00     2.3016854104e-02
   22.800000     0.0000000000e+00    -0.0000000000e+00     2.3908609279e-02
   22.850000    -0.0000000000e+00    -0.0000000000e+00     2.3305530308e-02
   22.900000     0.0000000000e+00    -0.0000000000e+00     2.0938703673e-02
   22.950000     0.0000000000e+00    -0.0000000000e+00     1.8277027212e-02
   23.000000     0.0000000000e+00    -0.0000000000e+00     1.5398066456e-02
   23.050000    -0.0000000000e+00    -0.0000000000e+00     1.4622982872e-02
   23.100000    -0.0000000000e+00    -0.0000000000e+00     1.5771228009e-02
   23.150000    -0.0000000000e+00    -0.0000000000e+00     1.6620523389e-02
   23.200000    -0.0000000000e+00    -0.0000000000e+00     1.7315838067e-02
   23.250000    -0.0000000000e+00    -0.0000000000e+00     1.8733404601e-02
   23.300000    -0.0000000000e+00    -0.0000000000e+00     2.2765708075e-02
   23.350000    -0.0000000000e+00    -0.0000000000e+00     2.8131053405e-02
   23.400000    -0.0000000000e+00    -0.0000000000e+00     2.9628489048e-02
   23.450000    -0.0000000000e+00    -0.0000000000e+00     2.4215702572e-02
   23.500000    -0.0000000000e+00    -0.0000000000e+00     1.8572897114e-02
   23.550000     0.0000000000e+00     0.0000000000e+00     1.5862232203e-02
   23.600000     0.0000000000e+00     0.0000000000e+00     1.5176445198e-02
   23.650000     0.0000000000e+00     0.0000000000e+00     1.3493205244e-02
   23.700000     0.0000000000e+00    -0.0000000000e+00     1.1138701540e-02
   23.750000     0.0000000000e+00    -0.0000000000e+00     1.0360493008e-02
   23.800000    -0.0000000000e+00    -0.0000000000e+00     1.1217264784e-02
   23.850000    -0.0000000000e+00    -0.0000000000e+00     1.2459342241e-02
   23.900000    -0.0000000000e+00    -0.0000000000e+00     1.2439350718e-02
   23.950000    -0.0000000000e+00    -0.0000000000e+00     1.1948484186e-02
   24.000000     0.0000000000e+00    -0.0000000000e+00     1.0574399410e-02
   24.050000     0.0000000000e+00    -0.0000000000e+00     1.0254449648e-02
   24.100000     0.0000000000e+00    -0.0000000000e+00     1.1233453353e-02
   24.150000     0.0000000000e+00     0.0000000000e+00     1.4236688903e-02
   24.200000     0.0000000000e+00     0.0000000000e+00     1.7029107478e-02
   24.250000    -0.0000000000e+00     0.0000000000e+00     1.6184066849e-02
   24.300000    -0.0000000000e+00     0.0000000000e+00     1.2385359232e-02
   24.350000    -0.0000000000e+00     0.0000000000e+00     9.7993614072e-03
   24.400000    -0.0000000000e+00    -0.0000000000e+00     9.6774707041e-03
   24.450000    -0.0000000000e+00    -0.0000000000e+00     1.0248758717e-02
   24.500000    -0.0000000000e+00    -0.0000000000e+00     1.1717643202e-02
   24.550000    -0.0000000000e+00    -0.0000000000e+00     1.1861447607e-02
   24.600000    -0.0000000000e+00    -0.0000000000e+00     1.0836410849e-02
   24.650000    -0.0000000000e+00    -0.0000000000e+00     9.0473649897e-03
   24.700000     0.0000000000e+00    -0.0000000000e+00     9.1111091191e-03
   24.750000     0.0000000000e+00     0.0000000000e+00     1.2085517903e-02
   24.800000     0.0000000000e+00     0.0000000000e+00     1.5764010719e-02
   24.850000    -0.0000000000e+00     0.0000000000e+00     1.6085830678e-02
   24.900000    -0.0000000000e+00    -0.0000000000e+00     1.3820005715e-02
   24.950000     0.0000000000e+00    -0.0000000000e+00     1.1858155547e-02
   25.000000     0.0000000000e+00    -0.0000000000e+00     9.9563834344e-03
   25.050000     0.0000000000e+00    -0.0000000000e+00     9.7224477916e-03
   25.100000     0.0000000000e+00    -0.0000000000e+00     1.1397321830e-02
   25.150000    -0.0000000000e+00    -0.0000000000e+00     1.4224288398e-02
   25.200000    -0.0000000000e+00    -0.0000000000e+00     1.6464291288e-02
   25.250000    -0.0000000000e+00    -0.0000000000e+00     1.8427756226e-02
   25.300000    -0.0000000000e+00    -0.0000000000e+00     1.7342579261e-02
   25.350000    -0.0000000000e+00    -0.0000000000e+00     1.3972130441e-02
   25.400000    -0.0000000000e+00    -0.0000000000e+00     1.1128642638e-02
   25.450000    -0.0000000000e+00    -0.0000000000e+00     1.0201660824e-02
   25.500000    -0.0000000000e+00    -0.0000000000e+00     1.0991461366e-02
   25.550000    -0.0000000000e+00    -0.0000000000e+00     1.1926246285e-02
   25.600000    -0.0000000000e+00    -0.0000000000e+00     1.2701088588e-02
   25.650000    -0.0000000000e+00    -0.0000000000e+00     1.2771701303e-02
   25.700000     0.0000000000e+00    -0.0000000000e+00     1.4345859170e-02
   25.750000     0.0000000000e+00    -0.0000000000e+00     1.6273226694e-02
   25.800000     0.0000000000e+00    -0.0000000000e+00     1.7643020881e-02
   25.850000     0.0000000000e+00     0.0000000000e+00     1.6117500255e-02
   25.900000     0.0000000000e+00     0.0000000000e+00     1.2548128882e-02
   25.950000    -0.0000000000e+00     0.0000000000e+00     9.5891132318e-03
   26.000000    -0.0000000000e+00     0.0000000000e+00     8.7841371045e-03
   26.050000    -0.0000000000e+00     0.0000000000e+00     9.8012180408e-03
   26.100000    -0.0000000000e+00     0.0000000000e+00     1.0755640181e-02
   26.150000    -0.0000000000e+00     0.0000000000e+00     1.0698490722e-02
   26.200000    -0.0000000000e+00     0.0000000000e+00     9.5300700520e-03
   26.250000    -0.0000000000e+00    -0.0000000000e+00     1.0186388717e-02
   26.300000    -0.0000000000e+00    -0.0000000000e+00     1.1913310216e-02
   26.350000    -0.0000000000e+00    -0.0000000000e+00     1.3941992158e-02
   26.400000     0.0000000000e+00    -0.0000000000e+00     1.6026625806e-02
   26.450000     0.0000000000e+00    -0.0000000000e+00     1.8421704341e-02
   26.500000     0.0000000000e+00    -0.0000000000e+00     1.8678659954e-02
   26.550000     0.0000000000e+00    -0.0000000000e+00     1.7331117042e-02
   26.600000     0.0000000000e+00    -0.0000000000e+00     1.6474772510e-02
   26.650000    -0.0000000000e+00    -0.0000000000e+00     1.6526576763e-02
   26.700000    -0.0000000000e+00    -0.0000000000e+00     1.7017012427e-02
   26.750000    -0.0000000000e+00    -0.0000000000e+00     1.6536602263e-02
   26.800000    -0.0000000000e+00    -0.0000000000e+00     1.5766396929e-02
   26.850000    -0.0000000000e+00    -0.0000000000e+00     1.4140842132e-02
   26.900000    -0.0000000000e+00    -0.0000000000e+00     1.2145101979e-02
   26.950000     0.0000000000e+00    -0.0000000000e+00     9.2432704458e-03
   27.000000     0.0000000000e+00    -0.0000000000e+00     8.0033337586e-03
   27.050000    -0.0000000000e+00    -0.0000000000e+00     8.4474843493e-03
   27.100000    -0.0000000000e+00    -0.0000000000e+00     9.2616544399e-03
   27.150000    -0.0000000000e+00    -0.0000000000e+00     9.8473108825e-03
   27.200000    -0.0000000000e+00    -0.0000000000e+00     1.0066502826e-02
   27.250000    -0.0000000000e+00    -0.0000000000e+00     1.0375624564e-02
   27.300000    -0.0000000000e+00    -0.0000000000e+00     1.1342910628e-02
   27.350000    -0.0000000000e+00    -0.0000000000e+00     1.3205080893e-02
   27.400000    -0.0000000000e+00    -0.0000000000e+00     1.2951671199e-02
   27.450000    -0.0000000000e+00    -0.0000000000e+00     1.1810921510e-02
   27.500000    -0.0000000000e+00    -0.0000000000e+00     1.1246856292e-02
   27.550000    -0.0000000000e+00    -0.0000000000e+00     1.1740690253e-02
   27.600000    -0.0000000000e+00    -0.0000000000e+00     1.1367901029e-02
   27.650000    -0.0000000000e+00    -0.0000000000e+00     1.0699685152e-02
   27.700000     0.0000000000e+00    -0.0000000000e+00     1.0712122050e-02
   27.750000     0.0000000000e+00    -0.0000000000e+00     1.1848443360e-02
   27.800000     0.0000000000e+00    -0.0000000000e+00     1.3419787560e-02
   27.850000     0.0000000000e+00    -0.0000000000e+00     1.3842291346e-02
   27.900000     0.0000000000e+00     0.0000000000e+00     1.3974181952e-02
   27.950000     0.0000000000e+00     0.0000000000e+00     1.2792095062e-02
   28.000000     0.0000000000e+00     0.0000000000e+00     1.2135332490e-02
   28.050000    -0.0000000000e+00     0.0000000000e+00     1.3281412685e-02
   28.100000    -0.0000000000e+00     0.0000000000e+00     1.6288976249e-02
   28.150000    -0.0000000000e+00    -0.0000000000e+00     1.7648356046e-02
   28.200000    -0.0000000000e+00    -0.0000000000e+00     1.6097576690e-02
   28.250000    -0.0000000000e+00    -0.0000000000e+00     1.3207426918e-02
   28.300000    -0.0000000000e+00     0.0000000000e+00     1.1160975482e-02
   28.350000    -0.0000000000e+00     0.0000000000e+00     1.0765466321e-02
   28.400000    -0.0000000000e+00     0.0000000000e+00     1.1318884346e-02
   28.450000    -0.0000000000e+00     0.0000000000e+00     1.2657499505e-02
   28.500000     0.0000000000e+00     0.0000000000e+00     1.2973988530e-02
   28.550000     0.0000000000e+00     0.0000000000e+00     1.2792247707e-02
   28.600000     0.0000000000e+00     0.0000000000e+00     1.1744541211e-02
   28.650000     0.0000000000e+00     0.0000000000e+00     1.0849217246e-02
   28.700000     0.0000000000e+00     0.0000000000e+00     9.6957349226e-03
   28.750000     0.0000000000e+00     0.0000000000e+00     9.5139472542e-03
   28.800000     0.0000000000e+00     0.0000000000e+00     9.8243323586e-03
   28.850000    -0.0000000000e+00     0.0000000000e+00     1.0108804146e-02
   28.900000    -0.0000000000e+00     0.0000000000e+00     1.0675610572e-02
   28.950000    -0.0000000000e+00     0.0000000000e+00     1.0993202992e-02
   29.000000    -0.0000000000e+00     0.0000000000e+00     1.1335870679e-02
   29.050000     0.0000000000e+00     0.0000000000e+00     1.1549482675e-02
   29.100000     0.0000000000e+00     0.0000000000e+00     1.2799410453e-02
   29.150000     0.0000000000e+00    -0.0000000000e+00     1.4691557065e-02
   29.200000    -0.0000000000e+00    -0.0000000000e+00     1.6441096201e-02
   29.250000    -0.0000000000e+00    -0.0000000000e+00     1.5002118197e-02
   29.300000    -0.0000000000e+00    -0.0000000000e+00     1.2553672650e-02
   29.350000     0.0000000000e+00    -0.0000000000e+00     1.1053510788e-02
   29.400000     0.0000000000e+00    -0.0000000000e+00     1.0733481056e-02
   29.450000     0.0000000000e+00     0.0000000000e+00     1.1249338986e-02
   29.500000     0.0000000000e+00     0.0000000000e+00     1.2827844393e-02
   29.550000     0.0000000000e+00     0.0000000000e+00     1.5433538505e-02
   29.600000    -0.0000000000e+00    -0.0000000000e+00     1.6228480706e-02
   29.650000    -0.0000000000e+00    -0.0000000000e+00     1.5549548099e-02
   29.700000    -0.0000000000e+00    -0.0000000000e+00     1.4076230676e-02
   29.750000    -0.0000000000e+00    -0.0000000000e+00     1.3161829489e-02
   29.800000    -0.0000000000e+00    -0.0000000000e+00     1.2016127073e-02
   29.850000    -0.0000000000e+00    -0.0000000000e+00     1.1718296955e-02
   29.900000    -0.0000000000e+00    -0.0000000000e+00     1.2107171147e-02
   29.950000    -0.0000000000e+00    -0.0000000000e+00     1.2703091687e-02
   30.000000    -0.0000000000e+00    -0.0000000000e+00     1.3476093509e-02
