# Kick = [    0.000000000000e+00,     1.000000000000e-05,     0.000000000000e+00]
#            time            norm                    dmx                    dmy                    dmz
       2134.45510576       7.07767178e-16    -8.644972174299e-04     2.364609421392e-03     3.549775646344e-03
       2135.69534696       1.09634524e-15    -8.693063417904e-04     2.337673369896e-03     3.562532827578e-03
       2136.93558816       2.08166817e-16    -8.795675767663e-04     2.304080049472e-03     3.575205767510e-03
       2138.17582936       1.42941214e-15    -8.952007876841e-04     2.264422586474e-03     3.587608442256e-03
       2139.41607056      -3.67761377e-15    -9.159748851091e-04     2.219336124470e-03     3.599513001358e-03
       2140.65631176      -2.30371278e-15    -9.414861771870e-04     2.169644785703e-03     3.610694383475e-03
       2141.89655296      -3.74700271e-16    -9.712073843819e-04     2.116494461756e-03     3.620968087277e-03
       2143.13679416      -1.27675648e-15    -1.004663756614e-03     2.061017756970e-03     3.630212840628e-03
       2144.37703536       3.92741395e-15    -1.041344711013e-03     2.004233441179e-03     3.638334760421e-03
       2145.61727656       4.27435864e-15    -1.080615934048e-03     1.947134022585e-03     3.645200741428e-03
       2146.85751776      -1.24900090e-16    -1.121747109512e-03     1.890750338911e-03     3.650714826295e-03
       2148.09775896       3.87190280e-15    -1.164001826272e-03     1.836112376354e-03     3.654857930655e-03
       2149.33800016      -2.78943535e-15    -1.206663222648e-03     1.784157987685e-03     3.657599086338e-03
       2150.57824136       2.08166817e-15    -1.249046634328e-03     1.735625398701e-03     3.658868442758e-03
       2151.81848257       1.38777878e-16    -1.290466751174e-03     1.691206629967e-03     3.658676997887e-03
       2153.05872377      -7.91033905e-16    -1.330280745068e-03     1.651617445995e-03     3.657086102381e-03
       2154.29896497      -1.13797860e-15    -1.367790657861e-03     1.617529947132e-03     3.654104003580e-03
       2155.53920617      -4.30211422e-16    -1.402422160812e-03     1.589145386486e-03     3.649835462681e-03
       2156.77944737      -4.99600361e-16    -1.433688865064e-03     1.566698633746e-03     3.644415232321e-03
       2158.01968857      -2.24820162e-15    -1.461106483089e-03     1.550438896960e-03     3.637913113909e-03
       2159.25992977      -9.43689571e-16    -1.484215491133e-03     1.540495047148e-03     3.630377083460e-03
       2160.50017097       8.32667268e-17    -1.502713653957e-03     1.536788033129e-03     3.621914901442e-03
       2161.74041217       1.47104551e-15    -1.516376348510e-03     1.539115609780e-03     3.612661513394e-03
       2162.98065337      -1.90125693e-15    -1.525151814375e-03     1.547355978505e-03     3.602706613019e-03
       2164.22089457       2.56739074e-15    -1.529012405147e-03     1.561214525878e-03     3.592196772424e-03
       2165.46113577       5.35682609e-15    -1.527991058728e-03     1.580243850280e-03     3.581272623247e-03
       2166.70137697      -8.32667268e-17    -1.522147338520e-03     1.604083239553e-03     3.570018129719e-03
       2167.94161817      -1.01307851e-15    -1.511623665514e-03     1.632447061001e-03     3.558559481608e-03
       2169.18185937      -8.32667268e-16    -1.496743548093e-03     1.664961431616e-03     3.547092408058e-03
       2170.42210057       5.17641485e-15    -1.477894347223e-03     1.701237802605e-03     3.535739932895e-03
       2171.66234177      -2.41473508e-15    -1.455506184657e-03     1.740724212208e-03     3.524537128208e-03
       2172.90258297      -1.16573418e-15    -1.429949229391e-03     1.782805990566e-03     3.513556121483e-03
       2174.14282417      -2.42861287e-15    -1.401653608716e-03     1.826825145554e-03     3.502951692422e-03
       2175.38306537       6.80011603e-16    -1.371098359460e-03     1.872179562382e-03     3.492896485934e-03
       2176.62330657       9.15933995e-16    -1.338749463512e-03     1.918415074626e-03     3.483528573797e-03
       2177.86354777      -5.68989300e-16    -1.305120656899e-03     1.965127387996e-03     3.474948372750e-03
       2179.10378897      -1.83186799e-15    -1.270700499151e-03     2.011763031038e-03     3.467240050704e-03
       2180.34403017       4.71844785e-16    -1.236093626467e-03     2.057587934273e-03     3.460492530064e-03
       2181.58427137      -2.77555756e-15    -1.201775070807e-03     2.102002542990e-03     3.454834722742e-03
       2182.82451257      -7.63278329e-16    -1.168124891633e-03     2.144538877980e-03     3.450387263527e-03
       2184.06475377       1.13797860e-15    -1.135465909483e-03     2.184599509583e-03     3.447229093789e-03
       2185.30499497      -1.52655666e-16    -1.104096475089e-03     2.221525741487e-03     3.445388336838e-03
       2186.54523617      -1.49880108e-15    -1.074419954386e-03     2.254767691706e-03     3.444917459612e-03
