0.61000000 	0.03956013 	-0.11421404 	-0.32612920 	0.22467671 	0.00044361 	
0.62000000 	0.09422075 	-0.06971421 	-0.28932463 	0.24640972 	0.06457976 	
0.63000000 	0.14374278 	-0.01553122 	-0.24533109 	0.26130862 	0.12011965 	
0.64000000 	0.19511809 	0.03143541 	-0.19847499 	0.26734771 	0.17229728 	
0.65000000 	0.23745470 	0.07142260 	-0.14501773 	0.26751580 	0.21957776 	
0.66000000 	0.26798552 	0.10113946 	-0.08450858 	0.25248847 	0.24960626 	
0.67000000 	0.29303754 	0.12487746 	-0.01240986 	0.22333889 	0.26953340 	
0.68000000 	0.30526266 	0.13761821 	0.04946544 	0.18313710 	0.27744999 	
0.69000000 	0.30416384 	0.14487966 	0.10384176 	0.13892743 	0.27206392 	
0.70000000 	0.29493355 	0.14598896 	0.16088386 	0.08485575 	0.24482233 	
0.71000000 	0.27172190 	0.13987974 	0.22290468 	0.03903743 	0.20125752 	
0.72000000 	0.24821547 	0.13535139 	0.27653437 	-0.00582741 	0.14958312 	
0.73000000 	0.21770700 	0.12142682 	0.31785416 	-0.05295951 	0.09898031 	
0.74000000 	0.17853705 	0.10407467 	0.34678299 	-0.09854725 	0.03805651 	
0.75000000 	0.12794013 	0.08406268 	0.36190249 	-0.13961282 	-0.02207258 	
0.76000000 	0.07258829 	0.06518827 	0.37245945 	-0.17964054 	-0.08285669 	
0.77000000 	0.01528856 	0.04332652 	0.37761945 	-0.21735502 	-0.14297221 	
0.78000000 	-0.04611161 	0.02321997 	0.37343305 	-0.26238571 	-0.20506652 	
0.79000000 	-0.10669862 	-0.00444791 	0.35884205 	-0.29800924 	-0.26172918 	
0.80000000 	-0.15626068 	-0.04232739 	0.32191480 	-0.32587199 	-0.30654621 	
0.81000000 	-0.19512732 	-0.07035618 	0.27257460 	-0.34308638 	-0.34643461 	
0.82000000 	-0.22381968 	-0.09371094 	0.21598616 	-0.34900124 	-0.38132085 	
0.83000000 	-0.24305287 	-0.11391115 	0.15082589 	-0.35247219 	-0.39911884 	
0.84000000 	-0.25484504 	-0.13016372 	0.07911340 	-0.34167804 	-0.39847389 	
0.85000000 	-0.25232557 	-0.14098370 	0.00393146 	-0.32284438 	-0.38341143 	
0.86000000 	-0.24452290 	-0.14770786 	-0.06914136 	-0.29028516 	-0.35516535 	
0.87000000 	-0.22301140 	-0.15093805 	-0.14517224 	-0.24529120 	-0.30745348 	
0.88000000 	-0.19865139 	-0.15961746 	-0.21256715 	-0.19326450 	-0.23989781 	
0.89000000 	-0.17610426 	-0.16617741 	-0.26911656 	-0.14053450 	-0.15969211 	
0.90000000 	-0.14704023 	-0.17551907 	-0.31231908 	-0.07707046 	-0.07630386 	
0.91000000 	-0.10097718 	-0.18690984 	-0.34976937 	-0.00235112 	0.00518223 	
0.92000000 	-0.05250896 	-0.19740479 	-0.38021286 	0.07973970 	0.08447744 	
0.93000000 	-0.00969394 	-0.20348959 	-0.40346041 	0.16229110 	0.15052941 	
0.94000000 	0.03303052 	-0.20509173 	-0.40351862 	0.24322408 	0.20906840 	
0.95000000 	0.08117458 	-0.20430173 	-0.38370836 	0.31680782 	0.25852412 	
0.96000000 	0.12371791 	-0.20358081 	-0.34670214 	0.38445321 	0.30840658 	
0.97000000 	0.16461387 	-0.19816250 	-0.29758668 	0.43503406 	0.34554649 	
0.98000000 	0.20432136 	-0.19348892 	-0.22867417 	0.47922007 	0.36858242 	
0.99000000 	0.23854281 	-0.17305016 	-0.16373723 	0.51128130 	0.36936009 	
1.00000000 	0.26233681 	-0.14241974 	-0.09363502 	0.54012128 	0.36171454 	
1.01000000 	0.27969733 	-0.11288636 	-0.02995649 	0.55691812 	0.34685362 	
1.02000000 	0.28639041 	-0.09036454 	0.02993149 	0.55174407 	0.31999535 	
1.03000000 	0.27511513 	-0.06644848 	0.08604686 	0.52517439 	0.29210791 	
1.04000000 	0.25770671 	-0.04434500 	0.14047645 	0.47624614 	0.25644215 	
1.05000000 	0.22741290 	-0.02712437 	0.19880364 	0.41552429 	0.21538145 	
1.06000000 	0.19303291 	-0.00270510 	0.25674787 	0.33657516 	0.16256352 	
1.07000000 	0.15588760 	0.02080357 	0.30327898 	0.26060036 	0.10917911 	
1.08000000 	0.10970060 	0.04430864 	0.33893468 	0.17918560 	0.05013159 	
1.09000000 	0.06406482 	0.06175675 	0.35918374 	0.09227853 	-0.00795345 	
1.10000000 	0.01461982 	0.08303772 	0.36544765 	0.01073597 	-0.07204446 	
1.11000000 	-0.03007538 	0.09708691 	0.35743147 	-0.07582394 	-0.12714079 	
1.12000000 	-0.06484006 	0.10389003 	0.33390032 	-0.15540780 	-0.17675646 	
1.13000000 	-0.10397330 	0.11349589 	0.29094780 	-0.22992330 	-0.21916168 	
1.14000000 	-0.14952998 	0.11851902 	0.24229607 	-0.29506734 	-0.25911137 	
1.15000000 	-0.20304328 	0.12095184 	0.17913221 	-0.35235831 	-0.29689999 	
1.16000000 	-0.25056624 	0.11218380 	0.10930383 	-0.38982526 	-0.32480069 	
1.17000000 	-0.28974750 	0.10427278 	0.03496922 	-0.40074671 	-0.34026465 	
1.18000000 	-0.32205738 	0.09555477 	-0.04531838 	-0.39058972 	-0.33756791 	
1.19000000 	-0.33971020 	0.07917121 	-0.12514792 	-0.37282010 	-0.32208226 	
1.20000000 	-0.34286676 	0.05960251 	-0.19699475 	-0.34154947 	-0.29122972 	
1.21000000 	-0.33394029 	0.03714106 	-0.26504264 	-0.28916239 	-0.25300328 	
1.22000000 	-0.32738313 	0.00226085 	-0.32905633 	-0.23681855 	-0.20709857 	
1.23000000 	-0.31784084 	-0.02848378 	-0.38171251 	-0.17499748 	-0.14738638 	
1.24000000 	-0.30030370 	-0.05057912 	-0.42069311 	-0.09704520 	-0.07891333 	
1.25000000 	-0.27560752 	-0.06308466 	-0.43985301 	-0.01658592 	-0.01286843 	
1.26000000 	-0.25135126 	-0.07537625 	-0.43887633 	0.06668070 	0.04806104 	
1.27000000 	-0.22035340 	-0.09134945 	-0.42824317 	0.14464375 	0.10825388 	
1.28000000 	-0.17254742 	-0.10729238 	-0.40133991 	0.20904820 	0.16389971 	
1.29000000 	-0.12316621 	-0.11572226 	-0.35936192 	0.26921861 	0.21491751 	
1.30000000 	-0.07010555 	-0.12227873 	-0.30029494 	0.32416797 	0.26105812 	
1.31000000 	-0.00871946 	-0.12222093 	-0.22554291 	0.37552486 	0.28874391 	
1.32000000 	0.05097512 	-0.11093069 	-0.14158915 	0.40957868 	0.29696269 	
1.33000000 	0.10773991 	-0.10334277 	-0.04697760 	0.42908453 	0.30354916 	
1.34000000 	0.16158563 	-0.09163625 	0.05522226 	0.43854764 	0.29710800 	
1.35000000 	0.20672677 	-0.08125468 	0.15472801 	0.42918107 	0.27437336 	
1.36000000 	0.23849322 	-0.06031583 	0.25480386 	0.39999173 	0.24347566 	
1.37000000 	0.26166298 	-0.03691209 	0.36236990 	0.35687908 	0.19828869 	
1.38000000 	0.27415400 	-0.01233486 	0.46065507 	0.30992226 	0.14124094 	
1.39000000 	0.27258129 	0.01332476 	0.54873031 	0.26334408 	0.07600789 	
1.40000000 	0.25780350 	0.03222984 	0.61272884 	0.20716588 	0.01017385 	
1.41000000 	0.23678412 	0.05728002 	0.65868666 	0.13896840 	-0.06622821 	
1.42000000 	0.21769019 	0.08462238 	0.67816197 	0.06243320 	-0.14373882 	
1.43000000 	0.19642955 	0.11036639 	0.67503563 	-0.01184570 	-0.22113472 	
1.44000000 	0.16858538 	0.13950697 	0.65578076 	-0.08883524 	-0.28461208 	
1.45000000 	0.14348197 	0.16262338 	0.61635052 	-0.16462176 	-0.33818404 	
1.46000000 	0.11263788 	0.18215640 	0.55289206 	-0.22855076 	-0.36971806 	
1.47000000 	0.07460549 	0.18675906 	0.46913835 	-0.29044368 	-0.38835923 	
1.48000000 	0.03147378 	0.18123820 	0.36950174 	-0.33326205 	-0.40047627 	
1.49000000 	-0.01611822 	0.17352333 	0.25449519 	-0.36765469 	-0.40041262 	
1.50000000 	-0.06810472 	0.15221317 	0.13357504 	-0.38358384 	-0.39248901 	
1.51000000 	-0.11323671 	0.12915054 	0.01540517 	-0.39150171 	-0.36543804 	
1.52000000 	-0.16232811 	0.10095945 	-0.09871536 	-0.38697520 	-0.33070702 	
1.53000000 	-0.20568780 	0.06767884 	-0.21429981 	-0.37661958 	-0.29363085 	
1.54000000 	-0.23567326 	0.03617132 	-0.32305471 	-0.34777977 	-0.23576542 	
1.55000000 	-0.26020445 	-0.00451318 	-0.42911482 	-0.30942040 	-0.17530330 	
1.56000000 	-0.27858567 	-0.04468342 	-0.50416781 	-0.25032731 	-0.10505646 	
1.57000000 	-0.28645996 	-0.09503126 	-0.55639087 	-0.17743269 	-0.03018138 	
1.58000000 	-0.28852107 	-0.13719400 	-0.59044751 	-0.09317706 	0.05816628 	
1.59000000 	-0.26529677 	-0.18464135 	-0.60389298 	0.01266062 	0.15858217 	
1.60000000 	-0.22898609 	-0.22795048 	-0.59457364 	0.11473488 	0.25472561 	
1.61000000 	-0.19859737 	-0.25905146 	-0.56728247 	0.20890850 	0.33925950 	
1.62000000 	-0.16595838 	-0.28347683 	-0.52671000 	0.29870267 	0.40868013 	
1.63000000 	-0.13439738 	-0.29518450 	-0.47593229 	0.38520792 	0.46951552 	
1.64000000 	-0.10305030 	-0.29545339 	-0.41800129 	0.46591749 	0.52405543 	
1.65000000 	-0.06783622 	-0.27291221 	-0.34076780 	0.52606133 	0.55739479 	
1.66000000 	-0.03351172 	-0.24908677 	-0.25286761 	0.58043771 	0.57696051 	
1.67000000 	0.00384945 	-0.21454496 	-0.15246037 	0.62451944 	0.57757837 	
1.68000000 	0.03659426 	-0.16154178 	-0.05319955 	0.65165133 	0.55440153 	
1.69000000 	0.06740539 	-0.09556916 	0.06012334 	0.65231130 	0.51346393 	
1.70000000 	0.09648302 	-0.02419732 	0.16760124 	0.62455339 	0.44984016 	
1.71000000 	0.11390344 	0.04291865 	0.26524239 	0.57163924 	0.37758525 	
1.72000000 	0.12697674 	0.10975297 	0.35048106 	0.48982378 	0.29066163 	
1.73000000 	0.13020121 	0.17491791 	0.41170223 	0.39494177 	0.19744153 	
1.74000000 	0.12311244 	0.23449163 	0.45398781 	0.28003104 	0.09430237 	
1.75000000 	0.11266155 	0.28086261 	0.47197590 	0.16016008 	-0.00824115 	
1.76000000 	0.11032569 	0.32109112 	0.47130300 	0.03713709 	-0.10765050 	
1.77000000 	0.09971168 	0.35118051 	0.45263025 	-0.09184300 	-0.19932933 	
1.78000000 	0.07887837 	0.37309601 	0.42043339 	-0.21656898 	-0.27528950 	
1.79000000 	0.06715721 	0.37582753 	0.38405295 	-0.33479004 	-0.33538086 	
1.80000000 	0.05881995 	0.36605158 	0.34100754 	-0.44743628 	-0.38901866 	
1.81000000 	0.05567889 	0.34683062 	0.28510955 	-0.54024522 	-0.43679623 	
1.82000000 	0.04933535 	0.30702502 	0.21368708 	-0.61042082 	-0.46732525 	
1.83000000 	0.04134326 	0.25791774 	0.12451187 	-0.65788485 	-0.48041864 	
1.84000000 	0.03896375 	0.20357413 	0.02280827 	-0.67340536 	-0.47881957 	
1.85000000 	0.03681880 	0.13615818 	-0.08521077 	-0.66366958 	-0.46500244 	
1.86000000 	0.04004348 	0.06372471 	-0.18284885 	-0.63969506 	-0.44193573 	
1.87000000 	0.04312730 	-0.01816001 	-0.27952658 	-0.59151023 	-0.39063186 	
1.88000000 	0.03697390 	-0.09279322 	-0.36486860 	-0.51536335 	-0.32760217 	
1.89000000 	0.02544180 	-0.17039727 	-0.43094532 	-0.42351617 	-0.25829675 	
1.90000000 	0.01759792 	-0.24131411 	-0.48283833 	-0.32268061 	-0.18324792 	
1.91000000 	0.00688791 	-0.30247350 	-0.52043979 	-0.20798187 	-0.09858684 	
1.92000000 	-0.00368326 	-0.35383058 	-0.53951278 	-0.07671987 	-0.01991075 	
1.93000000 	-0.01298286 	-0.39714405 	-0.54449214 	0.06381462 	0.06433871 	
1.94000000 	-0.02041535 	-0.43083667 	-0.52529724 	0.20479516 	0.14435330 	
1.95000000 	-0.02319888 	-0.45145068 	-0.48505303 	0.33555883 	0.21829831 	
1.96000000 	-0.01588648 	-0.46044220 	-0.43695584 	0.45428055 	0.28335960 	
1.97000000 	-0.00199735 	-0.45711064 	-0.36886702 	0.55534260 	0.33527128 	
1.98000000 	0.02367746 	-0.43793085 	-0.28892673 	0.63528703 	0.38133699 	
1.99000000 	0.05287341 	-0.39509577 	-0.20091185 	0.68381150 	0.41479927 	
