command,mean,stddev,median,user,system,min,max,parameter
./optimized_ls_1d -n1000 -d0.02 -l1,188.0614677090267,0.7857996047582151,187.63568683436,184.71345149166663,1.9423649433333334,187.58044604536002,188.96827024736,1
./optimized_ls_1d -n1000 -d0.02 -l2,164.3136300200267,0.054647255442701576,164.29918878836,161.8410761583333,1.94068461,164.26765373136,164.37404754036,2
./optimized_ls_1d -n1000 -d0.02 -l3,2.4231024803600003,0.5458383375706486,2.10895908136,0.6293778250000001,1.5395972766666663,2.10696710636,3.05338125336,3
./optimized_ls_1d -n1000 -d0.02 -l4,162.28139208569334,0.4983815509502729,162.00646380836002,159.1126491583333,1.7397896099999999,161.98102634636,162.85668610236002,4
./optimized_ls_1d -n1000 -d0.02 -l5,2.09530820236,0.011569322118713208,2.09194339136,0.6201251583333333,1.5257982766666665,2.08579428036,2.10818693536,5
./optimized_ls_1d -n1000 -d0.02 -l6,2.088368614026667,0.006136047015074406,2.08800184636,0.6354811583333333,1.5156342766666666,2.08242417736,2.09467981836,6
./optimized_ls_1d -n1000 -d0.02 -l7,2.094720268693333,0.025478151411964706,2.10640855336,0.637932825,1.5086219433333332,2.06549506136,2.11225719136,7
./optimized_ls_1d -n1000 -d0.02 -l8,150.71720885936,0.3884887599849259,150.64600337736002,148.60523182499998,1.7891959433333333,150.36924824036,151.13637496036,8
./optimized_ls_1d -n1000 -d0.02 -l9,2.1039321856933335,0.0036121230676150508,2.10465745836,0.6262784916666666,1.5912136099999998,2.10001245536,2.10712664336,9
./optimized_ls_1d -n1000 -d0.02 -l10,2.11974336536,0.028788561227663552,2.10629910936,0.6308848249999999,1.5602212766666665,2.10013641736,2.15279456936,10
./optimized_ls_1d -n1000 -d0.02 -l11,2.11605325136,0.0199030488651437,2.11562388136,0.6180011583333332,1.5525739433333332,2.09636836136,2.13616751136,11
./optimized_ls_1d -n1000 -d0.02 -l12,2.11842433736,0.008577449632385747,2.11632588636,0.6291741583333333,1.5363222766666667,2.11109084136,2.12785628436,12
./optimized_ls_1d -n1000 -d0.02 -l13,2.12155172036,0.0161267839137318,2.12882312536,0.6323951583333333,1.5596092766666665,2.10306953136,2.13276250436,13
./optimized_ls_1d -n1000 -d0.02 -l14,2.1134881703599997,0.0014915486436676984,2.11399579236,0.6133241583333332,1.5543522766666664,2.11180906736,2.11465965136,14
./optimized_ls_1d -n1000 -d0.02 -l15,2.09541647736,0.004781722367400625,2.09336587036,0.6407748249999999,1.5493822766666667,2.09200205936,2.10088150236,15
./optimized_ls_1d -n1000 -d0.02 -l16,114.55588911502667,0.027577302979913326,114.56606585536,112.44368749166665,1.9143286099999999,114.52466966936,114.57693182036,16
./optimized_ls_1d -n1000 -d0.02 -l17,2.091561754026667,0.01061560631436613,2.09380553936,0.6272028249999999,1.5344356099999998,2.08000361836,2.10087610436,17
./optimized_ls_1d -n1000 -d0.02 -l18,2.0910687450266665,0.00742637078369806,2.08700414836,0.6303204916666667,1.5577666099999998,2.08656190936,2.09964017736,18
./optimized_ls_1d -n1000 -d0.02 -l19,2.10112900136,0.007984204826001706,2.09913454336,0.6238628249999999,1.5441269433333333,2.09433109536,2.10992136536,19
./optimized_ls_1d -n1000 -d0.02 -l20,2.10279022736,0.021406023128616863,2.10190699036,0.6381444916666666,1.5240629433333333,2.08183949336,2.12462419836,20
./optimized_ls_1d -n1000 -d0.02 -l21,2.0946231206933335,0.0017251916615588904,2.09552751736,0.6284561583333333,1.57264861,2.09263377036,2.09570807436,21
./optimized_ls_1d -n1000 -d0.02 -l22,2.1027271220266663,0.006988767159374066,2.10193422936,0.6269568249999998,1.5516666099999998,2.09616861636,2.11007852036,22
./optimized_ls_1d -n1000 -d0.02 -l23,2.1085590580266667,0.007673760349131072,2.11030917036,0.6151901583333332,1.5768646099999997,2.10016140736,2.11520659636,23
./optimized_ls_1d -n1000 -d0.02 -l24,2.0953479136933333,0.0026612326789742496,2.09407857936,0.630034825,1.5708179433333331,2.09355899836,2.09840616336,24
./optimized_ls_1d -n1000 -d0.02 -l25,2.09363145336,0.004371914854201457,2.09119643136,0.6167114916666666,1.5239639433333332,2.09101925936,2.09867866936,25
./optimized_ls_1d -n1000 -d0.02 -l26,2.0988207783600004,0.004900559948597509,2.10116413136,0.6203821583333333,1.5232946099999998,2.09318849536,2.10210970836,26
./optimized_ls_1d -n1000 -d0.02 -l27,2.10561362036,0.00611114095420567,2.10295303536,0.6314494916666665,1.5654519433333334,2.10128378836,2.11260403736,27
./optimized_ls_1d -n1000 -d0.02 -l28,2.0927128950266667,0.006828835269647866,2.09476054436,0.6326561583333333,1.5330739433333331,2.08509450136,2.09828363936,28
./optimized_ls_1d -n1000 -d0.02 -l29,2.1046239866933334,0.010567434870262436,2.10781517636,0.6296924916666666,1.55662861,2.09282873936,2.11322804436,29
./optimized_ls_1d -n1000 -d0.02 -l30,2.10450048836,0.0027381402184014614,2.10575691936,0.6237774916666665,1.5154766099999997,2.10135961536,2.10638493036,30
./optimized_ls_1d -n1000 -d0.02 -l31,2.1034756600266666,0.019333462546805645,2.10008085036,0.6148878249999999,1.55583561,2.08606444836,2.12428168136,31
./optimized_ls_1d -n1000 -d0.02 -l32,106.21653515036,0.11773642211507288,106.25704093035999,103.64822149166666,1.7884512766666665,106.08389308635999,106.30867143436,32
